"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1978","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1979","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1980","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1981","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1982","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1983","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1984","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1985","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1986","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1987","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1988","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1989","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1990","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1991","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1992","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1993","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1994","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1995","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1996","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1997","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1998","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"1999","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2000","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2001","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","34400","","","","0"
"2002","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","12100","","","","0"
"2003","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","10100","","","","0"
"2004","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","6100","","","","0"
"2005","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","12100","","","","0"
"2006","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","16200","","","","0"
"2007","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","20200","","","","0"
"2008","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2009","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","10000","","","","0"
"2010","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2011","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","5000","","","","0"
"2012","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","8100","","","","0"
"2013","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2014","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2015","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2016","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2017","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","","..","","","0"
"2018","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","29700","","","","0"
"2019","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","24100","","","","0"
"2020","Alberta","2016A000248","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v80488580","53.4.4","18300","","","","0"
"1976","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1977","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1978","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1979","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1980","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1981","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1982","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1983","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1984","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1985","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1986","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","","..","","","0"
"1987","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","22300","","","","0"
"1988","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","28300","","","","0"
"1989","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","28300","","","","0"
"1990","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","32400","","","","0"
"1991","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","24200","","","","0"
"1992","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","14300","","","","0"
"1993","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","24300","","","","0"
"1994","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","36400","","","","0"
"1995","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","40400","","","","0"
"1996","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","34400","","","","0"
"1997","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","58700","","","","0"
"1998","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","44500","","","","0"
"1999","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","36400","","","","0"
"2000","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","20200","","","","0"
"2001","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","23400","","","","0"
"2002","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","28300","","","","0"
"2003","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","54600","","","","0"
"2004","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","50600","","","","0"
"2005","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","30300","","","","0"
"2006","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","24200","","","","0"
"2007","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","34400","","","","0"
"2008","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","40400","","","","0"
"2009","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","46500","","","","0"
"2010","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","40500","","","","0"
"2011","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","25400","","","","0"
"2012","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","37600","","","","0"
"2013","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","37200","","","","0"
"2014","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","53800","","","","0"
"2015","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","35500","","","","0"
"2016","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","53300","","","","0"
"2017","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","37600","","","","0"
"2018","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","47800","","","","0"
"2019","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","40400","","","","0"
"2020","Alberta","2016A000248","Harvested area (hectares)","Mustard seed","Hectares","149","units","0","v80488583","53.4.8","32300","","","","0"
"1976","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1977","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1978","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1979","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1980","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1981","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1982","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1983","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1984","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
"1985","Alberta","2016A000248","Harvested area (hectares)","Sunflower seed","Hectares","149","units","0","v80488589","53.4.16","","..","","","0"
